Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Region,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Previous Purchases,Payment Method,Frequency of Purchases, Frequency Per Year
206,67,Male,Shirt,Clothing,64,Hawaii,West,M,Silver,Winter,3,Yes,Standard,25,PayPal,Weekly,52
207,24,Male,T-shirt,Clothing,55,Wisconsin,Midwest,L,Silver,Summer,4.2,Yes,Free Shipping,6,Venmo,Fortnightly,26
208,62,Male,Gloves,Accessories,91,Rhode Island,Northeast,M,Silver,Summer,2.9,Yes,Express,17,Bank Transfer,Bi-Weekly,104
209,57,Male,Skirt,Clothing,38,Wisconsin,Midwest,M,Gold,Spring,4.1,Yes,Store Pickup,17,Credit Card,Monthly,12
210,55,Male,Sandals,Footwear,97,Minnesota,Midwest,S,Olive,Winter,3.2,Yes,Store Pickup,44,Cash,Quarterly,4
211,45,Male,Jacket,Outerwear,22,Vermont,Northeast,L,Teal,Fall,3,Yes,2-Day Shipping,6,PayPal,Fortnightly,26
212,69,Male,Skirt,Clothing,92,South Dakota,Midwest,L,Maroon,Fall,4.2,Yes,2-Day Shipping,45,Debit Card,Fortnightly,26
213,67,Male,Handbag,Accessories,84,Virginia,South,L,Blue,Fall,4.2,Yes,Express,7,Debit Card,Annually,1
214,30,Male,Handbag,Accessories,93,Nevada,West,L,Peach,Fall,4.4,Yes,Store Pickup,11,Debit Card,Quarterly,4
215,24,Male,Jacket,Outerwear,50,Hawaii,West,L,Blue,Summer,4.2,Yes,Next Day Air,41,Cash,Quarterly,4
216,62,Male,Scarf,Accessories,64,New Jersey,Northeast,S,Orange,Spring,2.8,Yes,2-Day Shipping,24,PayPal,Bi-Weekly,104
217,43,Male,Shorts,Clothing,61,Massachusetts,Northeast,L,Yellow,Spring,3.7,Yes,Free Shipping,21,Venmo,Weekly,52
218,35,Male,Sunglasses,Accessories,48,Oklahoma,South,M,Purple,Winter,3.5,Yes,Next Day Air,24,Bank Transfer,Annually,1
219,28,Male,T-shirt,Clothing,45,California,West,S,Magenta,Spring,2.9,Yes,Store Pickup,8,Credit Card,Quarterly,4
220,32,Male,Belt,Accessories,88,Nevada,West,M,Cyan,Spring,3,Yes,Free Shipping,12,Cash,Fortnightly,26
221,39,Male,Sneakers,Footwear,57,Arizona,West,S,Indigo,Spring,3.7,Yes,Express,48,Debit Card,Fortnightly,26
222,28,Male,Hat,Accessories,68,North Carolina,South,XL,Magenta,Summer,4.4,Yes,Store Pickup,6,Bank Transfer,Quarterly,4
223,47,Male,Gloves,Accessories,94,New York,Northeast,XL,Gray,Spring,4.5,Yes,2-Day Shipping,14,PayPal,Fortnightly,26
224,20,Male,Pants,Clothing,41,Wyoming,West,M,Turquoise,Spring,4.8,Yes,Free Shipping,34,PayPal,Annually,1
225,63,Male,Socks,Clothing,83,South Dakota,Midwest,S,Beige,Summer,2.9,Yes,Free Shipping,12,Cash,Quarterly,4
226,25,Male,Jacket,Outerwear,22,Arkansas,South,M,Olive,Spring,3.2,Yes,Next Day Air,11,Bank Transfer,Annually,1
227,29,Male,Shoes,Footwear,74,Texas,South,L,Violet,Spring,3.3,Yes,Free Shipping,5,PayPal,Monthly,12
228,50,Male,Jeans,Clothing,90,Rhode Island,Northeast,M,Turquoise,Winter,4.2,Yes,Standard,25,Venmo,Fortnightly,26
229,18,Male,Socks,Clothing,79,New Hampshire,Northeast,M,White,Spring,2.9,Yes,Store Pickup,11,Credit Card,Annually,1
230,70,Male,Sandals,Footwear,28,Ohio,Midwest,S,Silver,Spring,4.6,Yes,Next Day Air,27,PayPal,Quarterly,4
231,66,Male,Scarf,Accessories,88,Utah,West,L,Olive,Fall,4.1,Yes,Standard,43,Credit Card,Annually,1
232,28,Male,Blouse,Clothing,26,Tennessee,South,M,Blue,Spring,3.1,Yes,2-Day Shipping,18,Debit Card,Quarterly,4
233,54,Male,Jewelry,Accessories,27,Hawaii,West,L,Purple,Winter,4.2,Yes,Express,32,Bank Transfer,Bi-Weekly,104
234,19,Male,Sweater,Clothing,83,Arizona,West,XL,Yellow,Fall,4.5,Yes,Next Day Air,27,Bank Transfer,Quarterly,4
235,20,Male,Gloves,Accessories,39,South Dakota,Midwest,S,Silver,Summer,3.7,Yes,Next Day Air,24,Credit Card,Weekly,52
236,43,Male,Sunglasses,Accessories,89,New Jersey,Northeast,M,Cyan,Winter,3.7,Yes,Free Shipping,31,Debit Card,Quarterly,4
237,38,Male,Coat,Outerwear,68,North Dakota,Midwest,L,Green,Winter,3.4,Yes,Next Day Air,39,PayPal,Fortnightly,26
238,50,Male,Dress,Clothing,90,Iowa,Midwest,M,Beige,Summer,3,Yes,Store Pickup,36,Debit Card,Fortnightly,26
239,64,Male,Skirt,Clothing,34,Ohio,Midwest,M,Peach,Fall,4.2,Yes,Free Shipping,5,Cash,Annually,1
240,49,Male,Pants,Clothing,51,Vermont,Northeast,L,Yellow,Summer,2.9,Yes,Express,47,Credit Card,Bi-Weekly,104
241,47,Male,Sweater,Clothing,45,Montana,West,XL,Turquoise,Winter,3.5,Yes,Free Shipping,29,Bank Transfer,Fortnightly,26
242,36,Male,Hoodie,Clothing,88,Delaware,South,M,Peach,Winter,4.1,Yes,Free Shipping,43,Venmo,Bi-Weekly,104
243,55,Male,Coat,Outerwear,85,New York,Northeast,L,Gray,Summer,4.3,Yes,Store Pickup,40,Debit Card,Quarterly,4
244,25,Male,Jewelry,Accessories,100,Kentucky,South,M,Olive,Winter,2.8,Yes,2-Day Shipping,4,Debit Card,Monthly,12
245,53,Male,Belt,Accessories,42,Oregon,West,S,Indigo,Spring,4.9,Yes,2-Day Shipping,39,PayPal,Weekly,52
246,49,Male,Sandals,Footwear,53,Rhode Island,Northeast,L,Charcoal,Summer,3.3,Yes,Next Day Air,45,Venmo,Fortnightly,26
247,35,Male,Sunglasses,Accessories,86,Nevada,West,XL,Beige,Spring,3.2,Yes,Express,20,Venmo,Bi-Weekly,104
248,29,Male,Sweater,Clothing,66,Montana,West,XL,Brown,Spring,4.4,Yes,Standard,14,Debit Card,Weekly,52
249,47,Male,Belt,Accessories,100,Pennsylvania,Northeast,M,Blue,Winter,4.8,Yes,Express,33,PayPal,Weekly,52
250,53,Male,Handbag,Accessories,47,Alaska,West,S,Teal,Fall,4.2,Yes,Standard,18,Credit Card,Annually,1
251,33,Male,Skirt,Clothing,25,Mississippi,South,L,Black,Fall,4,Yes,Express,9,Bank Transfer,Weekly,52
252,21,Male,Handbag,Accessories,51,Wyoming,West,XL,Gold,Winter,2.5,Yes,Standard,34,PayPal,Annually,1
253,32,Male,Shorts,Clothing,41,Delaware,South,M,Violet,Summer,3.9,Yes,Free Shipping,33,Venmo,Fortnightly,26
254,52,Male,Boots,Footwear,73,Oklahoma,South,L,Cyan,Winter,4.9,Yes,2-Day Shipping,15,Bank Transfer,Bi-Weekly,104
255,67,Male,Sunglasses,Accessories,42,Indiana,Midwest,M,White,Winter,3.5,Yes,Store Pickup,4,PayPal,Bi-Weekly,104
256,43,Male,Scarf,Accessories,20,Maryland,South,M,Charcoal,Spring,4.2,Yes,Free Shipping,25,Debit Card,Annually,1
257,58,Male,Jewelry,Accessories,30,South Dakota,Midwest,XL,Violet,Spring,4.7,Yes,Express,20,Credit Card,Quarterly,4
258,20,Male,Handbag,Accessories,53,West Virginia,South,M,Red,Summer,4.5,Yes,Express,5,Credit Card,Quarterly,4
259,61,Male,Gloves,Accessories,74,Alabama,South,S,Lavender,Spring,2.8,Yes,Express,16,Cash,Quarterly,4
260,32,Male,Jeans,Clothing,57,Louisiana,South,M,Gold,Fall,2.9,Yes,Standard,13,Debit Card,Annually,1
261,38,Male,Hat,Accessories,57,Montana,West,S,Red,Winter,3.2,Yes,2-Day Shipping,11,Credit Card,Quarterly,4
262,21,Male,Jeans,Clothing,77,California,West,L,Magenta,Winter,4.9,Yes,Standard,21,Credit Card,Annually,1
263,37,Male,Pants,Clothing,40,Hawaii,West,M,Teal,Summer,3.7,Yes,Next Day Air,6,Debit Card,Annually,1
264,27,Male,Shorts,Clothing,46,Iowa,Midwest,M,Purple,Summer,4.3,Yes,Store Pickup,29,Venmo,Monthly,12
265,36,Male,Pants,Clothing,78,Colorado,West,S,Charcoal,Fall,3.9,Yes,Store Pickup,15,Cash,Annually,1
266,32,Male,Backpack,Accessories,59,Michigan,Midwest,M,Gray,Spring,3.2,Yes,2-Day Shipping,17,Bank Transfer,Bi-Weekly,104
267,51,Male,Jewelry,Accessories,75,Louisiana,South,L,White,Summer,3.1,Yes,Express,32,Credit Card,Weekly,52
268,64,Male,Sweater,Clothing,54,Maryland,South,M,Olive,Spring,3.9,Yes,2-Day Shipping,42,Venmo,Annually,1
269,68,Male,Shoes,Footwear,42,Georgia,South,M,Charcoal,Spring,2.6,Yes,Store Pickup,21,Cash,Monthly,12
270,68,Male,Blouse,Clothing,44,Georgia,South,M,Charcoal,Winter,3.3,Yes,Next Day Air,9,Cash,Bi-Weekly,104
271,33,Male,Jeans,Clothing,52,North Dakota,Midwest,XL,Orange,Fall,4.6,Yes,Free Shipping,16,Bank Transfer,Annually,1
272,65,Male,Sunglasses,Accessories,69,Maryland,South,XL,Yellow,Summer,4.6,Yes,Express,42,Credit Card,Fortnightly,26
273,48,Male,Jewelry,Accessories,26,Oregon,West,M,Beige,Summer,4.4,Yes,2-Day Shipping,37,Debit Card,Bi-Weekly,104
274,69,Male,Coat,Outerwear,33,North Dakota,Midwest,S,Silver,Spring,4.2,Yes,Express,32,Debit Card,Quarterly,4
275,59,Male,Jewelry,Accessories,32,Maryland,South,M,Indigo,Spring,3,Yes,Express,28,Cash,Bi-Weekly,104
276,48,Male,Backpack,Accessories,85,Virginia,South,XL,Lavender,Winter,4,Yes,Express,13,Credit Card,Weekly,52
277,25,Male,Skirt,Clothing,30,South Dakota,Midwest,XL,Turquoise,Fall,3.5,Yes,Express,11,Bank Transfer,Fortnightly,26
278,29,Male,Shirt,Clothing,29,Georgia,South,M,Green,Winter,3,Yes,Store Pickup,36,Bank Transfer,Bi-Weekly,104
279,57,Male,Sweater,Clothing,95,Hawaii,West,M,Orange,Spring,3.7,Yes,Express,23,Debit Card,Annually,1
280,23,Male,Sneakers,Footwear,69,Arkansas,South,L,Turquoise,Summer,4,Yes,Standard,37,Bank Transfer,Monthly,12
281,45,Male,Sandals,Footwear,69,Montana,West,S,Cyan,Fall,4.2,Yes,2-Day Shipping,21,Cash,Bi-Weekly,104
282,38,Male,Belt,Accessories,61,Oklahoma,South,XL,Charcoal,Spring,2.5,Yes,Standard,22,Debit Card,Bi-Weekly,104
283,21,Male,Skirt,Clothing,94,Minnesota,Midwest,M,Teal,Summer,3,Yes,2-Day Shipping,9,Cash,Monthly,12
284,32,Male,Sweater,Clothing,30,Montana,West,S,Maroon,Fall,3.2,Yes,Next Day Air,16,Venmo,Annually,1
285,63,Male,Skirt,Clothing,45,Ohio,Midwest,M,Red,Summer,3.5,Yes,Standard,4,PayPal,Quarterly,4
286,29,Male,Handbag,Accessories,39,Kentucky,South,XL,Yellow,Summer,4.8,Yes,Express,3,Debit Card,Bi-Weekly,104
287,27,Male,Jewelry,Accessories,51,Nebraska,Midwest,L,Gray,Summer,2.6,Yes,Store Pickup,6,Debit Card,Annually,1
288,56,Male,Scarf,Accessories,37,Delaware,South,L,Blue,Spring,3.4,Yes,2-Day Shipping,18,Venmo,Fortnightly,26
289,30,Male,T-shirt,Clothing,62,North Carolina,South,M,Lavender,Winter,3.7,Yes,2-Day Shipping,34,Venmo,Bi-Weekly,104
290,49,Male,Coat,Outerwear,85,New York,Northeast,M,Yellow,Fall,4.5,Yes,2-Day Shipping,26,Credit Card,Monthly,12
291,58,Male,T-shirt,Clothing,33,Colorado,West,M,Indigo,Winter,3.7,Yes,Standard,50,PayPal,Weekly,52
292,57,Male,Dress,Clothing,26,Delaware,South,XL,Violet,Fall,3.3,Yes,Next Day Air,40,Bank Transfer,Monthly,12
293,60,Male,Shoes,Footwear,99,Utah,West,M,Green,Spring,4.7,Yes,Free Shipping,24,Cash,Quarterly,4
294,69,Male,Handbag,Accessories,39,Connecticut,Northeast,M,White,Spring,2.7,Yes,Express,33,PayPal,Annually,1
295,70,Male,Skirt,Clothing,20,New Jersey,Northeast,M,Gold,Spring,4.6,Yes,Store Pickup,19,Credit Card,Quarterly,4
296,53,Male,Sunglasses,Accessories,42,West Virginia,South,M,Indigo,Winter,2.7,Yes,Store Pickup,24,Credit Card,Quarterly,4
297,25,Male,Sandals,Footwear,74,Indiana,Midwest,S,Lavender,Spring,4.8,Yes,2-Day Shipping,19,Credit Card,Weekly,52
298,48,Male,Shoes,Footwear,26,Delaware,South,XL,Purple,Summer,4.4,Yes,Standard,4,Credit Card,Bi-Weekly,104
299,69,Male,T-shirt,Clothing,53,Maryland,South,M,Lavender,Winter,4,Yes,Standard,11,Venmo,Quarterly,4
300,25,Male,Sneakers,Footwear,80,Pennsylvania,Northeast,M,Maroon,Summer,3.2,Yes,Next Day Air,28,PayPal,Fortnightly,26
301,29,Male,Hat,Accessories,98,Iowa,Midwest,M,Teal,Spring,4.4,Yes,Store Pickup,24,PayPal,Weekly,52
302,46,Male,Skirt,Clothing,95,Pennsylvania,Northeast,M,Green,Spring,3.8,Yes,Standard,25,Credit Card,Quarterly,4
303,37,Male,Sweater,Clothing,44,Delaware,South,L,Olive,Summer,3.6,Yes,Express,27,Bank Transfer,Quarterly,4
304,20,Male,Sandals,Footwear,60,Oregon,West,M,Turquoise,Summer,3.3,Yes,Next Day Air,49,Venmo,Weekly,52
305,40,Male,Dress,Clothing,84,Oregon,West,M,Green,Winter,3.4,Yes,Next Day Air,45,Credit Card,Bi-Weekly,104
306,60,Male,Sweater,Clothing,59,Utah,West,M,Teal,Fall,3.5,Yes,2-Day Shipping,26,PayPal,Annually,1
307,26,Male,Jacket,Outerwear,49,North Dakota,Midwest,S,White,Summer,3.6,Yes,Express,4,Cash,Annually,1
308,29,Male,Gloves,Accessories,32,Florida,South,M,Orange,Winter,3.2,Yes,Free Shipping,3,Credit Card,Quarterly,4
309,66,Male,Handbag,Accessories,29,Maryland,South,M,Beige,Fall,3.7,Yes,Standard,45,Venmo,Bi-Weekly,104
310,66,Male,Dress,Clothing,22,Minnesota,Midwest,M,Yellow,Spring,4.5,Yes,Standard,21,Cash,Fortnightly,26
311,56,Male,Pants,Clothing,85,Montana,West,M,Charcoal,Winter,4.6,Yes,Standard,50,Cash,Fortnightly,26
312,69,Male,Jeans,Clothing,52,Rhode Island,Northeast,L,Silver,Winter,4.1,Yes,Store Pickup,19,Bank Transfer,Monthly,12
313,38,Male,Pants,Clothing,89,Massachusetts,Northeast,L,Green,Spring,3.4,Yes,Next Day Air,6,PayPal,Annually,1
314,42,Male,Dress,Clothing,77,Vermont,Northeast,M,Pink,Spring,3.7,Yes,Express,50,Credit Card,Quarterly,4
315,30,Male,Pants,Clothing,24,New Jersey,Northeast,M,Purple,Summer,3.3,Yes,Store Pickup,17,Debit Card,Quarterly,4
316,66,Male,Jewelry,Accessories,24,Wisconsin,Midwest,XL,Orange,Spring,4.5,Yes,Express,24,Debit Card,Annually,1
317,36,Male,Handbag,Accessories,22,California,West,M,Charcoal,Fall,3.3,Yes,Free Shipping,46,Venmo,Monthly,12
318,58,Male,Sweater,Clothing,82,West Virginia,South,L,Teal,Fall,4.3,Yes,Standard,42,Cash,Quarterly,4
319,45,Male,Backpack,Accessories,67,South Dakota,Midwest,M,Beige,Winter,2.5,Yes,Standard,10,Cash,Annually,1
320,47,Male,Shorts,Clothing,74,Maine,Northeast,XL,White,Spring,2.6,Yes,Standard,1,Cash,Quarterly,4
321,66,Male,Jewelry,Accessories,72,Kansas,Midwest,L,White,Summer,4.9,Yes,Standard,28,Debit Card,Quarterly,4
322,41,Male,Sneakers,Footwear,36,Vermont,Northeast,L,Orange,Summer,4.7,Yes,Free Shipping,48,Debit Card,Quarterly,4
323,41,Male,Belt,Accessories,95,Tennessee,South,S,Cyan,Winter,3,Yes,Standard,47,Credit Card,Monthly,12
324,66,Male,Hoodie,Clothing,78,Tennessee,South,M,Orange,Winter,3.5,Yes,Next Day Air,29,PayPal,Bi-Weekly,104
325,37,Male,Shirt,Clothing,82,Wyoming,West,M,Olive,Summer,4.8,Yes,Standard,37,Venmo,Quarterly,4
326,70,Male,Pants,Clothing,70,Vermont,Northeast,M,Charcoal,Winter,4.3,Yes,Free Shipping,38,Debit Card,Annually,1
327,62,Male,Scarf,Accessories,41,New Jersey,Northeast,M,White,Fall,3.2,Yes,Store Pickup,48,Bank Transfer,Weekly,52
328,61,Male,Coat,Outerwear,42,Iowa,Midwest,M,Teal,Summer,3.1,Yes,Free Shipping,36,PayPal,Weekly,52
329,48,Male,Coat,Outerwear,50,Florida,South,M,Yellow,Fall,2.8,Yes,Free Shipping,9,Credit Card,Weekly,52
330,70,Male,Socks,Clothing,31,Nevada,West,S,White,Summer,2.9,Yes,2-Day Shipping,34,Bank Transfer,Monthly,12
331,46,Male,Sweater,Clothing,51,North Dakota,Midwest,M,Beige,Winter,3.7,Yes,Express,43,Venmo,Bi-Weekly,104
332,31,Male,Shirt,Clothing,98,Florida,South,L,Beige,Fall,3.3,Yes,Store Pickup,46,PayPal,Quarterly,4
333,19,Male,Shirt,Clothing,86,New York,Northeast,M,Maroon,Winter,2.8,Yes,2-Day Shipping,5,Credit Card,Monthly,12
334,39,Male,Sweater,Clothing,64,Alaska,West,M,Teal,Winter,4.5,Yes,Standard,15,Bank Transfer,Bi-Weekly,104
335,41,Male,Blouse,Clothing,46,Kansas,Midwest,M,Lavender,Fall,2.6,Yes,Next Day Air,30,Credit Card,Annually,1
336,20,Male,Sweater,Clothing,85,Oregon,West,L,Maroon,Spring,3.7,Yes,Standard,44,Venmo,Quarterly,4
337,36,Male,Hat,Accessories,81,Rhode Island,Northeast,S,Orange,Fall,4.4,Yes,Express,16,PayPal,Annually,1
338,32,Male,Sweater,Clothing,59,New Mexico,West,M,Cyan,Winter,4.3,Yes,2-Day Shipping,16,Bank Transfer,Annually,1
339,69,Male,Hoodie,Clothing,79,Massachusetts,Northeast,M,Silver,Winter,3.5,Yes,Express,16,Cash,Weekly,52
340,40,Male,Shorts,Clothing,33,Pennsylvania,Northeast,M,Teal,Spring,3.8,Yes,2-Day Shipping,21,Credit Card,Quarterly,4
341,40,Male,Shorts,Clothing,47,New Jersey,Northeast,L,Blue,Summer,3.5,Yes,Express,39,Venmo,Quarterly,4
342,20,Male,Hat,Accessories,20,Utah,West,S,Blue,Summer,4.6,Yes,Store Pickup,40,Debit Card,Bi-Weekly,104
343,64,Male,Coat,Outerwear,36,Kentucky,South,M,Olive,Spring,2.6,Yes,Next Day Air,48,Credit Card,Quarterly,4
344,27,Male,Sandals,Footwear,39,Nebraska,Midwest,M,Purple,Summer,4.4,Yes,Next Day Air,26,Venmo,Monthly,12
345,24,Male,Skirt,Clothing,71,Virginia,South,M,Charcoal,Winter,4,Yes,Standard,46,Debit Card,Monthly,12
346,48,Male,Shoes,Footwear,59,Wyoming,West,S,Olive,Winter,4.4,Yes,Next Day Air,27,Bank Transfer,Annually,1
347,49,Male,Jeans,Clothing,50,New Mexico,West,L,Violet,Spring,4.7,Yes,Next Day Air,5,Cash,Weekly,52
348,36,Male,Sandals,Footwear,41,Oregon,West,L,Red,Fall,3.9,Yes,Store Pickup,43,PayPal,Fortnightly,26
349,56,Male,Blouse,Clothing,59,South Carolina,South,M,Beige,Fall,2.7,Yes,Free Shipping,17,PayPal,Fortnightly,26
350,37,Male,Hat,Accessories,87,Arizona,West,M,Green,Winter,3.7,Yes,2-Day Shipping,3,Bank Transfer,Bi-Weekly,104
351,42,Male,Sweater,Clothing,68,Kentucky,South,M,Violet,Spring,2.6,Yes,2-Day Shipping,47,Bank Transfer,Fortnightly,26
352,28,Male,Skirt,Clothing,90,New York,Northeast,M,Teal,Winter,3.9,Yes,Standard,24,Debit Card,Bi-Weekly,104
353,27,Male,Jeans,Clothing,71,Texas,South,XL,Yellow,Fall,4.9,Yes,Next Day Air,12,Cash,Quarterly,4
354,63,Male,Sneakers,Footwear,64,Missouri,Midwest,L,Yellow,Fall,4.1,Yes,Store Pickup,35,Debit Card,Monthly,12
355,58,Male,Jewelry,Accessories,76,Pennsylvania,Northeast,S,Olive,Fall,3,Yes,Free Shipping,42,Venmo,Weekly,52
356,37,Male,Jewelry,Accessories,42,Oregon,West,XL,Magenta,Fall,4.1,Yes,2-Day Shipping,1,PayPal,Quarterly,4
357,56,Male,Pants,Clothing,80,Nevada,West,L,Black,Spring,3.8,Yes,Standard,27,Cash,Weekly,52
358,18,Male,Belt,Accessories,56,Arkansas,South,M,Olive,Spring,4,Yes,Standard,16,Credit Card,Bi-Weekly,104
359,48,Male,Hat,Accessories,25,Minnesota,Midwest,XL,Magenta,Summer,3.6,Yes,Express,36,Credit Card,Quarterly,4
360,31,Male,Sneakers,Footwear,74,Georgia,South,M,Olive,Winter,3,Yes,Store Pickup,30,Credit Card,Quarterly,4
361,51,Male,Pants,Clothing,30,Rhode Island,Northeast,M,Teal,Summer,3,Yes,Standard,18,Debit Card,Fortnightly,26
362,65,Male,T-shirt,Clothing,96,Nevada,West,M,White,Spring,2.6,Yes,Free Shipping,45,Cash,Annually,1
363,53,Male,Sneakers,Footwear,64,Texas,South,M,Charcoal,Fall,3.4,Yes,Free Shipping,1,Venmo,Fortnightly,26
364,55,Male,Shorts,Clothing,88,Florida,South,L,Yellow,Winter,3.1,Yes,Free Shipping,42,Bank Transfer,Fortnightly,26
365,62,Male,Shoes,Footwear,88,North Dakota,Midwest,L,Charcoal,Summer,3,Yes,Free Shipping,7,Venmo,Quarterly,4
366,55,Male,Gloves,Accessories,88,West Virginia,South,XL,Gray,Summer,3.7,Yes,Standard,50,PayPal,Quarterly,4
367,64,Male,Socks,Clothing,36,Nebraska,Midwest,M,Turquoise,Spring,3.5,Yes,Store Pickup,37,Venmo,Fortnightly,26
368,52,Male,Dress,Clothing,40,Tennessee,South,XL,Cyan,Spring,2.8,Yes,Store Pickup,18,Bank Transfer,Monthly,12
369,24,Male,Handbag,Accessories,39,Oklahoma,South,M,Charcoal,Spring,4.5,Yes,Standard,29,Cash,Monthly,12
370,38,Male,Belt,Accessories,40,Wisconsin,Midwest,M,Silver,Summer,3.3,Yes,Store Pickup,45,PayPal,Quarterly,4
371,59,Male,Scarf,Accessories,34,Oregon,West,M,Olive,Winter,3.4,Yes,Express,13,PayPal,Weekly,52
372,27,Male,Sneakers,Footwear,83,North Carolina,South,S,Pink,Winter,3.2,Yes,2-Day Shipping,47,PayPal,Monthly,12
373,24,Male,Sweater,Clothing,85,Pennsylvania,Northeast,L,Orange,Summer,3.7,Yes,Standard,7,Debit Card,Weekly,52
374,23,Male,Coat,Outerwear,27,North Dakota,Midwest,L,White,Summer,4.6,Yes,Express,11,Venmo,Bi-Weekly,104
375,69,Male,Jewelry,Accessories,78,Ohio,Midwest,S,Purple,Spring,5,Yes,Store Pickup,39,Bank Transfer,Monthly,12
376,59,Male,Sunglasses,Accessories,32,Oklahoma,South,M,Olive,Summer,4.4,Yes,Standard,6,Debit Card,Quarterly,4
377,51,Male,Shoes,Footwear,51,South Carolina,South,S,Gray,Fall,4.9,Yes,Express,2,Venmo,Bi-Weekly,104
378,63,Male,Scarf,Accessories,32,Maine,Northeast,M,Silver,Spring,4.1,Yes,Standard,39,Credit Card,Quarterly,4
379,54,Male,Dress,Clothing,62,Nevada,West,L,Orange,Winter,4.9,Yes,Next Day Air,23,Credit Card,Monthly,12
380,32,Male,T-shirt,Clothing,29,Montana,West,S,Magenta,Fall,4.7,Yes,2-Day Shipping,46,Debit Card,Bi-Weekly,104
381,39,Male,Backpack,Accessories,69,New Hampshire,Northeast,XL,Beige,Fall,3,Yes,Store Pickup,19,Bank Transfer,Weekly,52
382,66,Male,Jewelry,Accessories,25,Maine,Northeast,L,Lavender,Winter,3.4,Yes,Store Pickup,3,Credit Card,Quarterly,4
383,28,Male,Jeans,Clothing,76,California,West,M,Peach,Winter,3.2,Yes,Store Pickup,47,PayPal,Quarterly,4
384,50,Male,Sunglasses,Accessories,77,West Virginia,South,S,Magenta,Fall,2.9,Yes,Standard,6,PayPal,Quarterly,4
385,70,Male,Sweater,Clothing,33,California,West,M,Beige,Fall,4.5,Yes,2-Day Shipping,6,Venmo,Annually,1
386,67,Male,Shorts,Clothing,93,West Virginia,South,S,Yellow,Fall,2.7,Yes,Next Day Air,12,Credit Card,Bi-Weekly,104
387,64,Male,Jewelry,Accessories,39,Louisiana,South,L,Brown,Spring,3.4,Yes,Express,40,PayPal,Quarterly,4
388,45,Male,Coat,Outerwear,93,Georgia,South,L,Silver,Summer,4.6,Yes,Store Pickup,38,PayPal,Fortnightly,26
389,22,Male,Handbag,Accessories,82,Washington,West,M,Orange,Summer,2.7,Yes,Store Pickup,10,PayPal,Quarterly,4
390,27,Male,Boots,Footwear,42,Virginia,South,L,Purple,Spring,4.2,Yes,Standard,28,Bank Transfer,Monthly,12
391,25,Male,Gloves,Accessories,71,Indiana,Midwest,M,Indigo,Winter,3.2,Yes,2-Day Shipping,19,PayPal,Annually,1
392,37,Male,Sweater,Clothing,86,Minnesota,Midwest,L,Gray,Spring,4.8,Yes,Standard,25,Cash,Fortnightly,26
393,26,Male,T-shirt,Clothing,82,Idaho,West,XL,Black,Spring,3.3,Yes,Next Day Air,38,Credit Card,Annually,1
394,33,Male,Shoes,Footwear,65,Vermont,Northeast,L,Maroon,Fall,4.2,Yes,Standard,6,PayPal,Fortnightly,26
395,43,Male,Scarf,Accessories,29,North Dakota,Midwest,M,Beige,Spring,4.8,Yes,Store Pickup,7,Debit Card,Bi-Weekly,104
396,37,Male,Sneakers,Footwear,65,Rhode Island,Northeast,L,Brown,Winter,4.9,Yes,Store Pickup,2,PayPal,Annually,1
397,46,Male,Dress,Clothing,88,South Carolina,South,S,Black,Fall,3.9,Yes,Standard,24,Bank Transfer,Annually,1
398,22,Male,Belt,Accessories,46,Mississippi,South,M,Indigo,Fall,3,Yes,Free Shipping,26,Cash,Annually,1
399,20,Male,Boots,Footwear,67,Montana,West,S,Silver,Winter,4.6,Yes,Free Shipping,25,Debit Card,Quarterly,4
400,60,Male,Scarf,Accessories,35,Idaho,West,L,Blue,Fall,3.5,Yes,2-Day Shipping,10,Debit Card,Monthly,12
401,39,Male,Boots,Footwear,66,Utah,West,M,Green,Winter,4.8,Yes,Free Shipping,14,PayPal,Fortnightly,26
402,43,Male,T-shirt,Clothing,91,Oklahoma,South,L,Orange,Fall,4.8,Yes,Standard,21,Cash,Quarterly,4
403,31,Male,Backpack,Accessories,78,California,West,L,Cyan,Fall,3,Yes,Express,26,PayPal,Monthly,12
404,19,Male,Sneakers,Footwear,45,Nevada,West,M,Orange,Winter,4.5,Yes,Next Day Air,12,Bank Transfer,Annually,1
405,35,Male,T-shirt,Clothing,93,Delaware,South,M,Indigo,Spring,4.8,Yes,Store Pickup,11,Credit Card,Monthly,12
406,41,Male,Jeans,Clothing,74,South Carolina,South,S,Silver,Summer,3.8,Yes,Standard,15,Cash,Annually,1
407,52,Male,Gloves,Accessories,55,Maryland,South,M,Peach,Spring,4.6,Yes,Express,13,Cash,Monthly,12
408,45,Male,Hoodie,Clothing,76,North Carolina,South,XL,Teal,Spring,3.1,Yes,Next Day Air,5,Credit Card,Bi-Weekly,104
409,34,Male,Sneakers,Footwear,66,Alabama,South,L,White,Spring,3.4,Yes,Express,36,Cash,Fortnightly,26
410,35,Male,Shorts,Clothing,51,Minnesota,Midwest,M,Brown,Winter,3.3,Yes,2-Day Shipping,32,Bank Transfer,Monthly,12
